Network,Algorithm,Sequence,NMI,Index_Higher,Iterations
network9,louvain,17,0.8486310551638231,2,10
network9,infomap,17,0.8237708636787435,4,10
network9,greedy,17,0.7198194793388357,5,10
network9,async_lpa,17,0.6977624489927712,3,10
network9,RC,18,0.8564728981150925,0,10
network9,louvain,18,0.8491603269364939,3,10
network9,infomap,18,0.8531186259334176,9,10
network9,greedy,18,0.7293353208796867,2,10
network9,async_lpa,18,0.6977624489927712,3,10
network9,RC,19,0.8524594945524765,0,10
network9,louvain,19,0.8406929558530722,5,10
network9,infomap,19,0.8234824450520327,4,10
network9,greedy,19,0.7256800935861674,3,10
network9,async_lpa,19,0.6977624489927712,3,10
network9,RC,0,0.8568462308878687,0,100
network9,louvain,0,0.8511491000125311,69,100
network9,infomap,0,0.8437813077858746,22,100
network9,greedy,0,0.720112005483822,37,100
network9,async_lpa,0,0.0,24,100
network9,RC,1,0.8568462308878687,0,100
network9,louvain,1,0.8483720816649286,39,100
network9,infomap,1,0.8437813077858746,24,100
network9,greedy,1,0.7083127626210836,37,100
network9,async_lpa,1,0.0,24,100
network9,RC,2,0.8561548433626017,0,100
network9,louvain,2,0.8509880941729817,20,100
network9,infomap,2,0.8116826893771631,19,100
network9,greedy,2,0.7208228679858522,23,100
network9,async_lpa,2,0.0,24,100
network9,RC,3,0.8550325924121525,0,100
network9,louvain,3,0.8166950912543237,28,100
network9,infomap,3,0.8469586300920837,20,100
network9,greedy,3,0.7260485978131233,25,100
network9,async_lpa,3,0.0,24,100
network9,RC,4,0.8569327530819321,0,100
network9,louvain,4,0.8391601411974412,79,100
network9,infomap,4,0.8448656784528269,18,100
network9,greedy,4,0.7093167633815463,48,100
network9,async_lpa,4,0.0,24,100
network9,RC,5,0.8579367235854407,0,100
network9,louvain,5,0.8467126223316573,27,100
network9,infomap,5,0.8437813077858746,19,100
network9,greedy,5,0.7093167633815463,59,100
network9,async_lpa,5,0.0,24,100
network9,RC,6,0.8562357029279911,0,100
network9,louvain,6,0.8475218608703203,84,100
network9,infomap,6,0.807448782418603,18,100
network9,greedy,6,0.7222433096876407,99,100
network9,async_lpa,6,0.0,24,100
network9,RC,7,0.8545775066378112,0,100
network9,louvain,7,0.8454903647803097,69,100
network9,infomap,7,0.8448656784528269,23,100
network9,greedy,7,0.7034917707350714,4,100
network9,async_lpa,7,0.0,24,100
network9,RC,8,0.8572396734314996,0,100
network9,louvain,8,0.8517229375701779,29,100
network9,infomap,8,0.8437813077858746,16,100
network9,greedy,8,0.7193812664985412,36,100
network9,async_lpa,8,0.0,24,100
network9,RC,9,0.8561548433626017,0,100
network9,louvain,9,0.817398908998901,28,100
network9,infomap,9,0.8518000214951453,14,100
network9,greedy,9,0.726020231366545,57,100
network9,async_lpa,9,0.0,24,100
network9,RC,10,0.8562357029279911,0,100
network9,louvain,10,0.8516670079143591,41,100
network9,infomap,10,0.8540454827290314,15,100
network9,greedy,10,0.7288565105716236,59,100
network9,async_lpa,10,0.0,24,100
network9,RC,11,0.8556679993353828,0,100
network9,louvain,11,0.8425406032728266,69,100
network9,infomap,11,0.8465597431142592,18,100
network9,greedy,11,0.7195059428813193,30,100
network9,async_lpa,11,0.0,24,100
network9,RC,12,0.8572396734314996,0,100
network9,louvain,12,0.8439637164789109,69,100
network9,infomap,12,0.8518000214951453,17,100
network9,greedy,12,0.7237973919413636,33,100
network9,async_lpa,12,0.0,24,100
network9,RC,13,0.8551508728590931,0,100
network9,louvain,13,0.8377552570959774,27,100
network9,infomap,13,0.8399731226967979,17,100
network9,greedy,13,0.7048415240221361,13,100
network9,async_lpa,13,0.0,24,100
network9,RC,14,0.8562357029279911,0,100
network9,louvain,14,0.8436839499107447,23,100
network9,infomap,14,0.8448656784528269,14,100
network9,greedy,14,0.724558170094499,61,100
network9,async_lpa,14,0.0,24,100
network9,RC,15,0.8556679993353828,0,100
network9,louvain,15,0.8443245580640526,29,100
network9,infomap,15,0.8207509741711854,20,100
network9,greedy,15,0.7244119337399865,73,100
network9,async_lpa,15,0.0,24,100
network9,RC,16,0.8569327530819321,0,100
network9,louvain,16,0.8419717005594024,69,100
network9,infomap,16,0.852810795460188,18,100
network9,greedy,16,0.7298376801568042,63,100
network9,async_lpa,16,0.0,24,100
network9,RC,17,0.8562357029279911,0,100
network9,louvain,17,0.850468038735069,69,100
network9,infomap,17,0.8475890771390188,23,100
network9,greedy,17,0.719057635864794,35,100
network9,async_lpa,17,0.0,24,100
network9,RC,18,0.8551508728590931,0,100
network9,louvain,18,0.8417817986063266,69,100
network9,infomap,18,0.8204513109947122,15,100
network9,greedy,18,0.7064927273778929,13,100
network9,async_lpa,18,0.0,24,100
network9,RC,19,0.853886119112544,0,100
network9,louvain,19,0.8511893190188363,69,100
network9,infomap,19,0.852810795460188,17,100
network9,greedy,19,0.7309816820624863,31,100
network9,async_lpa,19,0.0,24,100
network9,RC,0,0.8588461686665171,0,1000
network9,louvain,0,0.8501437846454796,513,1000
network9,infomap,0,0.8066114243107607,425,1000
network9,greedy,0,0.720112005483822,37,1000
network9,async_lpa,0,0.6677462782951519,115,1000
network9,RC,1,0.8599309987354151,0,1000
network9,louvain,1,0.847874319857808,513,1000
network9,infomap,1,0.8235500934181413,425,1000
network9,greedy,1,0.7083127626210836,37,1000
network9,async_lpa,1,0.6677462782951519,115,1000
network9,RC,2,0.8595375561917844,0,1000
network9,louvain,2,0.848426192605419,962,1000
network9,infomap,2,0.817903272866228,425,1000
network9,greedy,2,0.7208228679858522,23,1000
network9,async_lpa,2,0.6677462782951519,115,1000
network9,RC,3,0.8588461686665171,0,1000
network9,louvain,3,0.8478278101536886,633,1000
network9,infomap,3,0.8421035062001891,426,1000
network9,greedy,3,0.7260485978131233,25,1000
network9,async_lpa,3,0.6677462782951519,115,1000
network9,RC,4,0.8595375561917844,0,1000
network9,louvain,4,0.7935299939745435,823,1000
network9,infomap,4,0.817903272866228,425,1000
network9,greedy,4,0.7093167633815463,48,1000
network9,async_lpa,4,0.6677462782951519,115,1000
network9,RC,5,0.8588461686665171,0,1000
network9,louvain,5,0.8459092240643904,513,1000
network9,infomap,5,0.8066114243107607,426,1000
network9,greedy,5,0.7093167633815463,59,1000
network9,async_lpa,5,0.6677462782951519,115,1000
network9,RC,6,0.8595375561917844,0,1000
network9,louvain,6,0.85026851882788,633,1000
network9,infomap,6,0.8408075252868573,401,1000
network9,greedy,6,0.7260865240833059,126,1000
network9,async_lpa,6,0.6677462782951519,115,1000
network9,RC,7,0.8588461686665171,0,1000
network9,louvain,7,0.8450247125659961,609,1000
network9,infomap,7,0.8455591788024109,424,1000
network9,greedy,7,0.7270748379485064,168,1000
network9,async_lpa,7,0.6677462782951519,115,1000
network9,RC,8,0.8588461686665171,0,1000
network9,louvain,8,0.8462137681695797,946,1000
network9,infomap,8,0.8235500934181413,425,1000
network9,greedy,8,0.7193812664985412,36,1000
network9,async_lpa,8,0.6677462782951519,115,1000
network9,RC,9,0.8588461686665171,0,1000
network9,louvain,9,0.8233782731789271,779,1000
network9,infomap,9,0.8066114243107607,425,1000
network9,greedy,9,0.726020231366545,57,1000
network9,async_lpa,9,0.6677462782951519,115,1000
network9,RC,10,0.8588461686665171,0,1000
network9,louvain,10,0.8440916403536276,161,1000
network9,infomap,10,0.8066114243107607,426,1000
network9,greedy,10,0.7056356081351423,150,1000
network9,async_lpa,10,0.6677462782951519,115,1000
network9,RC,11,0.8588461686665171,0,1000
network9,louvain,11,0.845597484950879,823,1000
network9,infomap,11,0.8235500934181413,425,1000
network9,greedy,11,0.7244119337399865,147,1000
network9,async_lpa,11,0.6677462782951519,115,1000
network9,RC,12,0.8588461686665171,0,1000
network9,louvain,12,0.8122985018884816,392,1000
network9,infomap,12,0.8371884052908004,406,1000
network9,greedy,12,0.7237973919413636,33,1000
network9,async_lpa,12,0.6677462782951519,115,1000
network9,RC,13,0.8595375561917844,0,1000
network9,louvain,13,0.847793481296935,513,1000
network9,infomap,13,0.8455591788024109,426,1000
network9,greedy,13,0.7230656425673908,250,1000
network9,async_lpa,13,0.6677462782951519,115,1000
network9,RC,14,0.8588461686665171,0,1000
network9,louvain,14,0.8398350391680232,609,1000
network9,infomap,14,0.8235500934181413,425,1000
network9,greedy,14,0.724558170094499,61,1000
network9,async_lpa,14,0.6677462782951519,115,1000
network9,RC,15,0.8606280488893562,0,1000
network9,louvain,15,0.8450115932761365,823,1000
network9,infomap,15,0.8146770307818061,781,1000
network9,greedy,15,0.7244119337399865,73,1000
network9,async_lpa,15,0.6677462782951519,115,1000
network9,RC,16,0.8588461686665171,0,1000
network9,louvain,16,0.8482525921829641,494,1000
network9,infomap,16,0.8235500934181413,426,1000
network9,greedy,16,0.7298376801568042,63,1000
network9,async_lpa,16,0.6677462782951519,115,1000
network9,RC,17,0.8588461686665171,0,1000
network9,louvain,17,0.8169619318054606,181,1000
network9,infomap,17,0.8492155765248114,423,1000
network9,greedy,17,0.719057635864794,35,1000
network9,async_lpa,17,0.6677462782951519,115,1000
network9,RC,18,0.8595375561917844,0,1000
network9,louvain,18,0.8424349792679926,161,1000
network9,infomap,18,0.8165740524772083,424,1000
network9,greedy,18,0.7273434978159679,364,1000
network9,async_lpa,18,0.6677462782951519,115,1000
network9,RC,19,0.8588461686665171,0,1000
network9,louvain,19,0.8501437846454796,513,1000
network9,infomap,19,0.8371884052908004,424,1000
network9,greedy,19,0.7309816820624863,31,1000
network9,async_lpa,19,0.6677462782951519,115,1000
network10,RC,0,0.8171561301421775,0,10
network10,louvain,0,0.8222480353458042,4,10
network10,infomap,0,0.7897655883587676,5,10
network10,greedy,0,0.5899770544275682,1,10
network10,async_lpa,0,0.5257609061720706,3,10
network10,RC,1,0.8467304550749765,0,10
network10,louvain,1,0.8363421017078583,3,10
network10,infomap,1,0.810417813271313,7,10
network10,greedy,1,0.5912487027158686,1,10
network10,async_lpa,1,0.5257609061720706,3,10
network10,RC,2,0.8484954587973834,0,10
network10,louvain,2,0.8369585057874405,2,10
network10,infomap,2,0.8259456076207561,6,10
network10,greedy,2,0.5791963296352324,5,10
network10,async_lpa,2,0.5257609061720706,3,10
network10,RC,3,0.847646736385028,0,10
network10,louvain,3,0.8128309661440983,4,10
network10,infomap,3,0.803576351739389,3,10
network10,greedy,3,0.5355559041968184,1,10
network10,async_lpa,3,0.5257609061720706,3,10
network10,RC,4,0.8398251876955529,0,10
network10,louvain,4,0.816000210863517,4,10
network10,infomap,4,0.8462585512369778,0,10
network10,greedy,4,0.593824081719495,4,10
network10,async_lpa,4,0.5257609061720706,3,10
network10,RC,5,0.8132477062169083,0,10
network10,louvain,5,0.831047630411776,3,10
network10,infomap,5,0.8462585512369778,2,10
network10,greedy,5,0.5375731005956907,4,10
network10,async_lpa,5,0.5257609061720706,3,10
network10,RC,6,0.8546007767634448,0,10
network10,louvain,6,0.8065369264799145,4,10
network10,infomap,6,0.8462585512369778,8,10
network10,greedy,6,0.5777561700397702,0,10
network10,async_lpa,6,0.5257609061720706,3,10
network10,RC,7,0.8475858428516383,0,10
network10,louvain,7,0.812510670702967,4,10
network10,infomap,7,0.8371252326959916,7,10
network10,greedy,7,0.5165266375047768,4,10
network10,async_lpa,7,0.5257609061720706,3,10
network10,RC,8,0.8563733531460231,0,10
network10,louvain,8,0.8421906841595006,5,10
network10,infomap,8,0.803576351739389,9,10
network10,greedy,8,0.5392569897782057,4,10
network10,async_lpa,8,0.5257609061720706,3,10
network10,RC,9,0.8442498105431132,0,10
network10,louvain,9,0.8125800155054891,4,10
network10,infomap,9,0.803576351739389,2,10
network10,greedy,9,0.4967979451145326,6,10
network10,async_lpa,9,0.5257609061720706,3,10
network10,RC,10,0.8511278511305185,0,10
network10,louvain,10,0.8246262157755747,3,10
network10,infomap,10,0.7897655883587676,4,10
network10,greedy,10,0.50487408587567,6,10
network10,async_lpa,10,0.5257609061720706,3,10
network10,RC,11,0.8142202863630258,0,10
network10,louvain,11,0.8165375814427953,3,10
network10,infomap,11,0.8194509815706769,8,10
network10,greedy,11,0.5455664574852166,7,10
network10,async_lpa,11,0.5257609061720706,3,10
network10,RC,12,0.8523040965634455,0,10
network10,louvain,12,0.8342541629153221,3,10
network10,infomap,12,0.8448420980869825,7,10
network10,greedy,12,0.5832614071399771,0,10
network10,async_lpa,12,0.5257609061720706,3,10
network10,RC,13,0.8180343531689059,0,10
network10,louvain,13,0.8126977035428501,4,10
network10,infomap,13,0.803576351739389,6,10
network10,greedy,13,0.5701067779090148,1,10
network10,async_lpa,13,0.5257609061720706,3,10
network10,RC,14,0.8513745091551113,0,10
network10,louvain,14,0.7701835894491493,9,10
network10,infomap,14,0.8418372955785843,7,10
network10,greedy,14,0.5854496827547288,0,10
network10,async_lpa,14,0.5257609061720706,3,10
network10,RC,15,0.8473245220400519,0,10
network10,louvain,15,0.8079366381923326,4,10
network10,infomap,15,0.8389862757696963,7,10
network10,greedy,15,0.5782974766650905,2,10
network10,async_lpa,15,0.5257609061720706,3,10
network10,RC,16,0.8545418282524602,0,10
network10,louvain,16,0.8146774038997444,4,10
network10,infomap,16,0.8448420980869825,8,10
network10,greedy,16,0.5804186425043987,5,10
network10,async_lpa,16,0.5257609061720706,3,10
network10,RC,17,0.848906392707472,0,10
network10,louvain,17,0.7854925455184704,2,10
network10,infomap,17,0.8389862757696963,4,10
network10,greedy,17,0.5819704412661783,5,10
network10,async_lpa,17,0.5257609061720706,3,10
network10,RC,18,0.8175609951072133,0,10
network10,louvain,18,0.832765371390566,3,10
network10,infomap,18,0.8194509815706769,9,10
network10,greedy,18,0.5926742779701932,2,10
network10,async_lpa,18,0.5257609061720706,3,10
network10,RC,19,0.8523145512519837,0,10
network10,louvain,19,0.8256296420142402,5,10
network10,infomap,19,0.803576351739389,4,10
network10,greedy,19,0.5831272271367699,3,10
network10,async_lpa,19,0.5257609061720706,3,10
network10,RC,0,0.8394110519714313,0,100
network10,louvain,0,0.7892588214233437,69,100
network10,infomap,0,0.7970466701933816,22,100
network10,greedy,0,0.5238624041003,37,100
network10,async_lpa,0,0.0,24,100
network10,RC,1,0.8467321192408916,0,100
network10,louvain,1,0.7899101406918891,39,100
network10,infomap,1,0.8462585512369778,24,100
network10,greedy,1,0.5868609458595554,37,100
network10,async_lpa,1,0.0,24,100
network10,RC,2,0.8428021048339657,0,100
network10,louvain,2,0.8439203736009581,20,100
network10,infomap,2,0.8412082291056738,19,100
network10,greedy,2,0.5469938311952964,23,100
network10,async_lpa,2,0.0,24,100
network10,RC,3,0.8375866948767611,0,100
network10,louvain,3,0.8245079761003262,28,100
network10,infomap,3,0.7970466701933816,20,100
network10,greedy,3,0.5866828400161664,25,100
network10,async_lpa,3,0.0,24,100
network10,RC,4,0.8462214366288128,0,100
network10,louvain,4,0.8392292890581671,79,100
network10,infomap,4,0.836711949023424,18,100
network10,greedy,4,0.5635695295067732,48,100
network10,async_lpa,4,0.0,24,100
network10,RC,5,0.8353408073494822,0,100
network10,louvain,5,0.8295005918197885,27,100
network10,infomap,5,0.8060507773202311,19,100
network10,greedy,5,0.5231432694320778,59,100
network10,async_lpa,5,0.0,24,100
network10,RC,6,0.8369376843348605,0,100
network10,louvain,6,0.8247453719426343,84,100
network10,infomap,6,0.8126870573510564,18,100
network10,greedy,6,0.5884044147476754,99,100
network10,async_lpa,6,0.0,24,100
network10,RC,7,0.8385818461680133,0,100
network10,louvain,7,0.8101543770422814,69,100
network10,infomap,7,0.8134253805915835,23,100
network10,greedy,7,0.5165266375047768,4,100
network10,async_lpa,7,0.0,24,100
network10,RC,8,0.8380922280148041,0,100
network10,louvain,8,0.8380280963073518,29,100
network10,infomap,8,0.7434153704819914,16,100
network10,greedy,8,0.5852028071829799,36,100
network10,async_lpa,8,0.0,24,100
network10,RC,9,0.8370011885866441,0,100
network10,louvain,9,0.8103171338923953,28,100
network10,infomap,9,0.8350401596410285,14,100
network10,greedy,9,0.5310351838876659,57,100
network10,async_lpa,9,0.0,24,100
network10,RC,10,0.8362899656436223,0,100
network10,louvain,10,0.8256858997551797,41,100
network10,infomap,10,0.8134253805915835,15,100
network10,greedy,10,0.583072636238532,59,100
network10,async_lpa,10,0.0,24,100
network10,RC,11,0.8350104181692795,0,100
network10,louvain,11,0.7758114779472091,69,100
network10,infomap,11,0.810417813271313,18,100
network10,greedy,11,0.5259552085665661,30,100
network10,async_lpa,11,0.0,24,100
network10,RC,12,0.8387384119720008,0,100
network10,louvain,12,0.7758114779472091,69,100
network10,infomap,12,0.8126870573510564,17,100
network10,greedy,12,0.5835230923586541,33,100
network10,async_lpa,12,0.0,24,100
network10,RC,13,0.8451846406166862,0,100
network10,louvain,13,0.8429888088599962,27,100
network10,infomap,13,0.8350401596410285,17,100
network10,greedy,13,0.5859856684017699,13,100
network10,async_lpa,13,0.0,24,100
network10,RC,14,0.8405355393895441,0,100
network10,louvain,14,0.8186416344349404,23,100
network10,infomap,14,0.7963158995724583,14,100
network10,greedy,14,0.5398399903220872,61,100
network10,async_lpa,14,0.0,24,100
network10,RC,15,0.8351086305498456,0,100
network10,louvain,15,0.8298110701148951,29,100
network10,infomap,15,0.7963158995724583,20,100
network10,greedy,15,0.5214628915297791,73,100
network10,async_lpa,15,0.0,24,100
network10,RC,16,0.8452475410365394,0,100
network10,louvain,16,0.8066893651210199,69,100
network10,infomap,16,0.8060507773202311,18,100
network10,greedy,16,0.5419722407770081,63,100
network10,async_lpa,16,0.0,24,100
network10,RC,17,0.8362318575832909,0,100
network10,louvain,17,0.7758114779472091,69,100
network10,infomap,17,0.8356703331382909,23,100
network10,greedy,17,0.5907636584705779,35,100
network10,async_lpa,17,0.0,24,100
network10,RC,18,0.8353408073494822,0,100
network10,louvain,18,0.8171026608783585,69,100
network10,infomap,18,0.7633520831685978,15,100
network10,greedy,18,0.5192261608322997,13,100
network10,async_lpa,18,0.0,24,100
network10,RC,19,0.8397526092519657,0,100
network10,louvain,19,0.7583639055999646,69,100
network10,infomap,19,0.8161684557684601,17,100
network10,greedy,19,0.5946060632756967,31,100
network10,async_lpa,19,0.0,24,100
network10,RC,0,0.8525793478409297,0,1000
network10,louvain,0,0.8158265458033594,513,1000
network10,infomap,0,0.7799482051986579,425,1000
network10,greedy,0,0.5238624041003,37,1000
network10,async_lpa,0,0.0,115,1000
network10,RC,1,0.8510201497931849,0,1000
network10,louvain,1,0.7997535037790179,513,1000
network10,infomap,1,0.7799482051986579,425,1000
network10,greedy,1,0.5868609458595554,37,1000
network10,async_lpa,1,0.0,115,1000
network10,RC,2,0.8520897296877205,0,1000
network10,louvain,2,0.8023216905224908,962,1000
network10,infomap,2,0.8339876933676378,425,1000
network10,greedy,2,0.5469938311952964,23,1000
network10,async_lpa,2,0.0,115,1000
network10,RC,3,0.8516039741784586,0,1000
network10,louvain,3,0.8099666881317082,633,1000
network10,infomap,3,0.8031312729928568,426,1000
network10,greedy,3,0.5866828400161664,25,1000
network10,async_lpa,3,0.0,115,1000
network10,RC,4,0.8516039741784586,0,1000
network10,louvain,4,0.8183139510949287,823,1000
network10,infomap,4,0.7799482051986579,425,1000
network10,greedy,4,0.5635695295067732,48,1000
network10,async_lpa,4,0.0,115,1000
network10,RC,5,0.8525793478409297,0,1000
network10,louvain,5,0.7928912968580235,513,1000
network10,infomap,5,0.7799482051986579,426,1000
network10,greedy,5,0.5231432694320778,59,1000
network10,async_lpa,5,0.0,115,1000
network10,RC,6,0.8525793478409297,0,1000
network10,louvain,6,0.8200084335366469,633,1000
network10,infomap,6,0.8140651540685654,401,1000
network10,greedy,6,0.5906492671321276,126,1000
network10,async_lpa,6,0.0,115,1000
network10,RC,7,0.8516039741784586,0,1000
network10,louvain,7,0.8257889551303011,609,1000
network10,infomap,7,0.7799482051986579,424,1000
network10,greedy,7,0.5861534037489633,168,1000
network10,async_lpa,7,0.0,115,1000
network10,RC,8,0.8525793478409297,0,1000
network10,louvain,8,0.8168952720147957,946,1000
network10,infomap,8,0.8429948948200376,425,1000
network10,greedy,8,0.5852028071829799,36,1000
network10,async_lpa,8,0.0,115,1000
network10,RC,9,0.8512155704188765,0,1000
network10,louvain,9,0.8315294191159569,779,1000
network10,infomap,9,0.8339876933676378,425,1000
network10,greedy,9,0.5310351838876659,57,1000
network10,async_lpa,9,0.0,115,1000
network10,RC,10,0.8507259522656673,0,1000
network10,louvain,10,0.8270010537981818,161,1000
network10,infomap,10,0.8388693887080811,426,1000
network10,greedy,10,0.58276840468794,150,1000
network10,async_lpa,10,0.0,115,1000
network10,RC,11,0.8520897296877205,0,1000
network10,louvain,11,0.8202379834770448,823,1000
network10,infomap,11,0.7683823555705588,425,1000
network10,greedy,11,0.5748919885190469,147,1000
network10,async_lpa,11,0.0,115,1000
network10,RC,12,0.8512155704188765,0,1000
network10,louvain,12,0.82151671036063,392,1000
network10,infomap,12,0.7688568766292205,406,1000
network10,greedy,12,0.5835230923586541,33,1000
network10,async_lpa,12,0.0,115,1000
network10,RC,13,0.8520897296877205,0,1000
network10,louvain,13,0.7910424561822812,513,1000
network10,infomap,13,0.8031312729928568,426,1000
network10,greedy,13,0.5232204473907136,250,1000
network10,async_lpa,13,0.0,115,1000
network10,RC,14,0.8500778700443042,0,1000
network10,louvain,14,0.8160877494132133,609,1000
network10,infomap,14,0.8031312729928568,425,1000
network10,greedy,14,0.5398399903220872,61,1000
network10,async_lpa,14,0.0,115,1000
network10,RC,15,0.8507259522656673,0,1000
network10,louvain,15,0.800266103968957,823,1000
network10,infomap,15,0.8101517207284407,781,1000
network10,greedy,15,0.5214628915297791,73,1000
network10,async_lpa,15,0.0,115,1000
network10,RC,16,0.8525793478409297,0,1000
network10,louvain,16,0.8225558625616439,494,1000
network10,infomap,16,0.8031312729928568,426,1000
network10,greedy,16,0.5419722407770081,63,1000
network10,async_lpa,16,0.0,115,1000
network10,RC,17,0.8520897296877205,0,1000
network10,louvain,17,0.822516847910255,181,1000
network10,infomap,17,0.7683823555705588,423,1000
network10,greedy,17,0.5907636584705779,35,1000
network10,async_lpa,17,0.0,115,1000
network10,RC,18,0.8520897296877205,0,1000
network10,louvain,18,0.8247325124723027,161,1000
network10,infomap,18,0.8429948948200376,424,1000
network10,greedy,18,0.5849815802621738,364,1000
network10,async_lpa,18,0.0,115,1000
network10,RC,19,0.851505905302447,0,1000
network10,louvain,19,0.8004497199711197,513,1000
network10,infomap,19,0.7751112887190985,424,1000
network10,greedy,19,0.5946060632756967,31,1000
network10,async_lpa,19,0.0,115,1000
network11,RC,0,0.7725081643309325,0,10
network11,louvain,0,0.6953214411139147,4,10
network11,infomap,0,0.6103897333254983,5,10
network11,greedy,0,0.4522902341606937,1,10
network11,async_lpa,0,0.0,3,10
network11,RC,1,0.7697274752667709,0,10
network11,louvain,1,0.7327501795939504,3,10
network11,infomap,1,0.6368132275917654,7,10
network11,greedy,1,0.4340401414304701,1,10
network11,async_lpa,1,0.0,3,10
network11,RC,2,0.7637281435814695,0,10
network11,louvain,2,0.7005036640130797,2,10
network11,infomap,2,0.6450186184807183,6,10
network11,greedy,2,0.46687631552582404,5,10
network11,async_lpa,2,0.0,3,10
network11,RC,3,0.737121052629019,0,10
network11,louvain,3,0.6961715129955434,4,10
network11,infomap,3,0.6675754274379395,3,10
network11,greedy,3,0.4274617479962112,1,10
network11,async_lpa,3,0.0,3,10
network11,RC,4,0.7618461975343934,0,10
network11,louvain,4,0.7197102390339986,4,10
network11,infomap,4,0.6103897333254983,0,10
network11,greedy,4,0.460693697436236,4,10
network11,async_lpa,4,0.0,3,10
network11,RC,5,0.7641145413396089,0,10
network11,louvain,5,0.7516425623853159,3,10
network11,infomap,5,0.659335476624375,2,10
network11,greedy,5,0.45983441440294304,4,10
network11,async_lpa,5,0.0,3,10
network11,RC,6,0.7650837956835428,0,10
network11,louvain,6,0.6667695646306897,4,10
network11,infomap,6,0.6368132275917654,8,10
network11,greedy,6,0.4328933934321757,0,10
network11,async_lpa,6,0.0,3,10
network11,RC,7,0.7709088923056389,0,10
network11,louvain,7,0.6839399373012004,4,10
network11,infomap,7,0.6796379541528347,7,10
network11,greedy,7,0.4905123422759809,4,10
network11,async_lpa,7,0.0,3,10
network11,RC,8,0.7629525495880973,0,10
network11,louvain,8,0.7617961765111,5,10
network11,infomap,8,0.714290123673368,9,10
network11,greedy,8,0.46939993449394146,4,10
network11,async_lpa,8,0.0,3,10
network11,RC,9,0.7558934737274443,0,10
network11,louvain,9,0.6985556363573172,4,10
network11,infomap,9,0.7307906603295705,2,10
network11,greedy,9,0.4496115970181494,6,10
network11,async_lpa,9,0.0,3,10
network11,RC,10,0.7546366868079166,0,10
network11,louvain,10,0.7394628051389088,3,10
network11,infomap,10,0.6599349099364701,4,10
network11,greedy,10,0.3630491459833036,6,10
network11,async_lpa,10,0.0,3,10
network11,RC,11,0.7692641299724976,0,10
network11,louvain,11,0.7283518579400217,3,10
network11,infomap,11,0.7307906603295705,8,10
network11,greedy,11,0.4448271624162112,7,10
network11,async_lpa,11,0.0,3,10
network11,RC,12,0.7707770472104456,0,10
network11,louvain,12,0.7260620412275641,3,10
network11,infomap,12,0.6368132275917654,7,10
network11,greedy,12,0.3051728193385533,0,10
network11,async_lpa,12,0.0,3,10
network11,RC,13,0.7712945491019888,0,10
network11,louvain,13,0.6569594868747615,4,10
network11,infomap,13,0.6378514934391899,6,10
network11,greedy,13,0.36399241813840016,1,10
network11,async_lpa,13,0.0,3,10
network11,RC,14,0.7620063009224621,0,10
network11,louvain,14,0.7230986931205908,9,10
network11,infomap,14,0.6450186184807183,7,10
network11,greedy,14,0.3058188568401996,0,10
network11,async_lpa,14,0.0,3,10
network11,RC,15,0.7533731778415944,0,10
network11,louvain,15,0.7106206579084172,4,10
network11,infomap,15,0.6928629919849023,7,10
network11,greedy,15,0.43495395577135226,2,10
network11,async_lpa,15,0.0,3,10
network11,RC,16,0.7443763948856502,0,10
network11,louvain,16,0.6953834216317464,4,10
network11,infomap,16,0.7022107379689021,8,10
network11,greedy,16,0.4413486391025462,5,10
network11,async_lpa,16,0.0,3,10
network11,RC,17,0.7569293599124888,0,10
network11,louvain,17,0.7201175071333483,2,10
network11,infomap,17,0.640070136180071,4,10
network11,greedy,17,0.3877601942448659,5,10
network11,async_lpa,17,0.0,3,10
network11,RC,18,0.7682340036425208,0,10
network11,louvain,18,0.7133854208034869,3,10
network11,infomap,18,0.6796379541528347,9,10
network11,greedy,18,0.41782548666355296,2,10
network11,async_lpa,18,0.0,3,10
network11,RC,19,0.7612881259659291,0,10
network11,louvain,19,0.7004054508993501,5,10
network11,infomap,19,0.7153839469087973,4,10
network11,greedy,19,0.4817364180008569,3,10
network11,async_lpa,19,0.0,3,10
network11,RC,0,0.7285499030969327,0,100
network11,louvain,0,0.7061833426885074,69,100
network11,infomap,0,0.5351239262451838,22,100
network11,greedy,0,0.35399679532317513,37,100
network11,async_lpa,0,0.0,24,100
network11,RC,1,0.7462421016431873,0,100
network11,louvain,1,0.7185988861083324,39,100
network11,infomap,1,0.6434863743239401,24,100
network11,greedy,1,0.4582256784894414,37,100
network11,async_lpa,1,0.0,24,100
network11,RC,2,0.7224738407217312,0,100
network11,louvain,2,0.6238495402415434,20,100
network11,infomap,2,0.6511139584109792,19,100
network11,greedy,2,0.37133988488288494,23,100
network11,async_lpa,2,0.0,24,100
network11,RC,3,0.7251078641407958,0,100
network11,louvain,3,0.7092206327985545,28,100
network11,infomap,3,0.6702950390863055,20,100
network11,greedy,3,0.43381125031635376,25,100
network11,async_lpa,3,0.0,24,100
network11,RC,4,0.7266100468948147,0,100
network11,louvain,4,0.7332175206080227,79,100
network11,infomap,4,0.7430650143591035,18,100
network11,greedy,4,0.4423034666993592,48,100
network11,async_lpa,4,0.0,24,100
network11,RC,5,0.7282210893949733,0,100
network11,louvain,5,0.6871694994763365,27,100
